ID,Roaming,International,Local,Dropped,Paymethod,LocalPlan,RoamingPlan,Sex,Status,Children,Est_Income,Car_Owner,Usage,Age,Overall Satisfaction,Churn
1809,4.970000,6.530000,18.070000,0,CC,FreeLocal,Standard,F,S,1,27783.600000,N,29.580000,14.040000,2,Current
1812,11.700000,0.000000,28.700000,0,Auto,Budget,Intnl_discount,F,M,2,60485.500000,N,40.410000,41.666667,1,Current
1815,0.000000,0.000000,2.890000,0,CH,FreeLocal,Intnl_discount,F,M,2,809.430000,Y,2.890000,31.913333,3,Vol
1816,18.460000,5.360000,20.050000,0,CC,Budget,Standard,M,S,1,76529.800000,N,43.890000,58.280000,1,Current
1817,29.180000,0.000000,116.570000,3,CH,Budget,Standard,F,M,2,34577.700000,N,145.750000,63.253333,3,Current
1820,10.540000,0.000000,137.190000,0,CC,FreeLocal,Standard,F,S,2,19008.400000,Y,147.740000,52.166667,2,Vol
1821,23.700000,0.000000,126.960000,0,Auto,FreeLocal,Standard,F,M,0,98056.300000,N,150.670000,55.966667,4,Vol
1822,0.000000,0.000000,2.210000,0,CH,Budget,Standard,M,M,0,80000.000000,Y,2.210000,45.000000,1,Vol
1824,2.000000,1.410000,43.230000,0,CH,Budget,Intnl_discount,M,M,0,78894.200000,N,46.650000,34.000000,2,Current
1825,20.410000,8.890000,80.470000,0,CH,Budget,Intnl_discount,M,S,1,16432.100000,Y,109.780000,20.920000,1,Current
1826,8.320000,4.280000,55.480000,0,CH,Budget,Intnl_discount,M,M,1,62797.900000,N,68.090000,54.446667,1,Current
1827,14.270000,3.550000,45.920000,0,CC,Budget,Standard,M,S,1,71329.900000,Y,63.750000,42.233333,4,Vol
1831,22.990000,7.160000,65.770000,0,CC,FreeLocal,Standard,F,S,0,20913.600000,N,95.930000,53.013333,3,Vol
1834,12.340000,0.000000,7.750000,0,Auto,Budget,Intnl_discount,F,S,1,540.400000,Y,20.100000,39.213333,2,Vol
1838,27.830000,5.190000,48.690000,0,CC,FreeLocal,Intnl_discount,M,M,2,67339.800000,N,81.720000,17.006667,2,Current
1840,22.240000,7.020000,64.800000,0,CC,FreeLocal,Intnl_discount,M,M,1,75799.900000,N,94.060000,46.380000,2,Current
1841,14.390000,0.000000,8.030000,0,CC,Budget,Standard,F,S,2,15688.500000,N,22.420000,53.060000,3,Current
1842,29.670000,8.760000,99.940000,0,CH,FreeLocal,Standard,F,S,0,43382.300000,N,138.370000,16.073333,2,Current
1844,16.390000,5.990000,30.510000,0,CC,FreeLocal,Intnl_discount,F,S,0,5185.310000,N,52.900000,62.053333,1,Current
1845,26.010000,0.000000,108.440000,0,CC,Budget,Standard,F,S,1,35089.000000,N,134.450000,16.060000,2,Vol
1846,22.960000,8.280000,75.270000,0,CH,Budget,Intnl_discount,F,S,0,37000.000000,N,106.530000,22.433333,4,Current
1848,8.740000,0.000000,22.820000,0,CC,FreeLocal,Standard,F,M,2,80087.700000,N,31.560000,41.920000,4,Vol
1849,21.940000,0.000000,256.700000,0,CC,Budget,Standard,F,M,2,59691.300000,N,278.650000,38.040000,3,Current
1851,28.420000,0.000000,113.480000,0,CC,FreeLocal,Standard,F,S,2,11251.100000,Y,141.910000,47.000000,4,Vol
1853,7.700000,4.550000,43.200000,0,CC,FreeLocal,Standard,M,M,1,70908.700000,N,55.470000,49.620000,1,Vol
1854,14.420000,5.610000,73.740000,0,CH,FreeLocal,Standard,M,S,0,94928.300000,N,93.780000,40.180000,1,Current
1856,20.450000,2.070000,90.190000,0,Auto,FreeLocal,Standard,F,M,2,50622.300000,N,112.720000,40.460000,1,Current
1858,16.200000,4.270000,18.840000,0,CC,FreeLocal,Intnl_discount,M,M,0,100020.000000,Y,39.320000,45.653333,1,Vol
1862,29.550000,0.000000,62.810000,0,CH,Budget,Standard,M,M,0,69000.000000,Y,92.370000,52.266667,3,Vol
1863,7.500000,8.060000,71.550000,0,CH,Budget,Intnl_discount,M,S,1,37626.000000,N,87.120000,33.866667,2,Current
1865,17.370000,6.210000,51.170000,0,CC,FreeLocal,Standard,F,M,1,56722.800000,N,74.770000,60.593333,4,Current
1867,0.000000,0.000000,3.220000,0,CC,Budget,Intnl_discount,M,M,1,120000.000000,N,3.220000,64.226667,3,Vol
1868,18.970000,0.000000,104.730000,0,CC,Budget,Standard,F,S,2,3416.620000,Y,123.700000,22.760000,2,Vol
1869,0.170000,0.000000,10.220000,0,Auto,Budget,Standard,F,M,0,73069.100000,Y,10.390000,55.633333,3,Vol
1870,15.270000,0.000000,25.620000,0,CC,FreeLocal,Standard,M,M,1,80000.000000,Y,40.900000,53.213333,3,Vol
1871,29.680000,0.000000,59.080000,0,CC,FreeLocal,Standard,F,M,2,8032.160000,N,88.770000,45.666667,1,Current
1872,18.940000,0.000000,25.180000,0,Auto,FreeLocal,Standard,F,D,1,93454.300000,Y,44.130000,48.533333,4,Current
1873,26.400000,0.000000,17.710000,0,CC,FreeLocal,Standard,M,M,0,5745.000000,Y,44.110000,15.380000,2,Current
1875,23.170000,0.000000,51.680000,0,Auto,FreeLocal,Standard,F,S,0,92564.100000,Y,74.860000,49.133333,3,Current
1879,6.690000,0.000000,43.600000,0,CC,FreeLocal,Standard,F,M,2,48322.500000,Y,50.290000,49.333333,1,Current
1882,6.700000,0.000000,46.330000,0,CC,FreeLocal,Standard,F,M,2,81913.800000,Y,53.030000,49.660000,3,Vol
1885,27.280000,0.000000,93.420000,0,CH,Budget,Standard,F,S,0,919.930000,N,120.710000,38.260000,2,Current
1886,7.720000,0.000000,9.390000,1,CC,Budget,Standard,F,M,2,69486.800000,N,17.110000,30.946667,2,Vol
1887,0.000000,0.000000,2.000000,0,CH,Budget,Intnl_discount,F,M,2,24482.800000,N,2.000000,33.533333,3,Vol
1890,7.420000,0.000000,7.430000,0,CC,Budget,Standard,F,M,2,92103.800000,N,14.860000,52.153333,1,Current
1891,25.030000,7.330000,54.800000,0,CH,Budget,Intnl_discount,F,S,2,8392.140000,Y,87.160000,36.680000,1,Current
1892,20.010000,0.000000,84.670000,0,CC,FreeLocal,Intnl_discount,F,S,0,17138.200000,N,104.690000,63.786667,3,Vol
1894,2.540000,0.000000,164.760000,0,CC,Budget,Intnl_discount,F,M,2,47010.100000,N,167.310000,57.406667,1,Current
1896,12.890000,0.000000,53.810000,0,Auto,FreeLocal,Intnl_discount,F,S,0,67239.400000,N,66.700000,44.433333,1,Vol
1897,6.900000,7.210000,128.100000,1,CC,FreeLocal,Standard,M,M,1,69406.700000,Y,142.230000,46.826667,4,Current
1899,0.000000,0.000000,4.460000,0,CC,Budget,Standard,F,M,2,83259.300000,N,4.460000,50.880000,2,Vol
1902,9.130000,6.290000,47.850000,0,Auto,FreeLocal,Standard,M,M,1,20818.500000,N,63.280000,12.680000,2,Current
1906,7.120000,0.000000,20.950000,1,CH,Budget,Standard,F,M,2,2185.600000,N,28.070000,52.513333,4,Current
1908,21.680000,3.460000,17.370000,0,CC,FreeLocal,Standard,M,M,1,76511.300000,N,42.520000,62.080000,2,Vol
1910,43.000000,0.000000,8.840000,0,CH,FreeLocal,Standard,F,M,1,6946.070000,N,34.610000,20.000000,1,Vol
1911,0.690000,0.000000,112.720000,0,CC,Budget,Standard,F,M,2,11234.700000,Y,113.420000,49.046667,4,Current
1913,0.000000,0.000000,3.360000,1,CH,Budget,Intnl_discount,F,M,2,36660.900000,Y,3.360000,39.960000,2,Current
1915,24.390000,5.930000,60.510000,0,CC,FreeLocal,Standard,F,M,2,68462.800000,N,90.840000,34.400000,1,Current
1918,10.360000,0.000000,72.160000,0,CC,Budget,Standard,F,M,2,72841.300000,N,82.530000,47.020000,1,Vol
1919,27.390000,0.000000,51.470000,0,Auto,FreeLocal,Standard,M,M,1,63670.800000,Y,78.870000,46.146667,1,Current
1922,3.000000,0.000000,65.930000,0,Auto,FreeLocal,Standard,M,M,0,12387.600000,N,93.850000,56.173333,2,Current
1924,19.240000,0.000000,118.000000,0,Auto,FreeLocal,Standard,F,M,1,82931.300000,N,137.250000,64.640000,3,Current
1925,17.010000,0.000000,27.290000,0,CH,Budget,Standard,F,M,2,57483.900000,N,44.300000,44.026667,2,Current
1927,10.870000,0.000000,32.430000,0,Auto,FreeLocal,Standard,F,S,2,21274.000000,N,43.310000,45.526667,2,Vol
1928,21.870000,0.000000,192.530000,0,CC,FreeLocal,Standard,F,M,2,28267.000000,N,214.410000,30.093333,4,Vol
1930,8.650000,9.220000,77.000000,0,CH,Budget,Standard,F,M,2,36725.100000,N,94.880000,55.793333,4,Current
1934,20.860000,0.860000,19.780000,0,CC,Budget,Standard,M,S,1,94188.300000,N,41.510000,57.546667,3,Current
1937,15.320000,0.000000,6.740000,0,CC,Budget,Standard,F,M,2,91861.000000,Y,22.060000,41.980000,1,Current
1940,17.490000,0.000000,106.100000,0,Auto,FreeLocal,Standard,F,S,1,12374.900000,Y,123.590000,33.493333,4,Current
1941,8.580000,0.000000,37.730000,0,CH,FreeLocal,Standard,F,M,2,69133.900000,Y,46.320000,26.833333,1,Vol
1943,11.140000,0.000000,12.580000,0,CH,FreeLocal,Intnl_discount,F,M,2,84948.000000,Y,23.730000,29.446667,1,Current
1944,2.400000,0.000000,50.500000,0,Auto,Budget,Standard,F,M,2,30998.800000,N,52.910000,40.960000,3,Current
1950,9.900000,9.170000,8.530000,0,CC,FreeLocal,Intnl_discount,M,M,2,21416.500000,N,27.610000,35.653333,1,Current
1954,5.590000,7.260000,23.030000,0,Auto,Budget,Standard,M,S,0,78554.200000,N,35.880000,16.700000,2,Current
1955,29.780000,0.000000,66.350000,0,Auto,FreeLocal,Standard,M,S,1,3960.500000,N,96.130000,14.693333,2,Vol
1957,27.700000,6.110000,124.140000,2,CH,FreeLocal,Standard,M,M,0,60101.100000,Y,157.960000,63.766667,4,Current
1958,0.000000,0.000000,0.970000,0,Auto,Budget,Standard,F,M,2,38215.900000,N,0.970000,30.886667,4,Current
1959,42.000000,0.000000,160.420000,0,CC,FreeLocal,Standard,F,M,1,13829.400000,N,176.610000,19.000000,2,Current
1960,2.840000,0.000000,24.440000,0,CH,Budget,Intnl_discount,F,M,2,49745.300000,N,27.280000,47.966667,2,Vol
1962,22.460000,4.160000,43.340000,0,CC,Budget,Standard,F,M,2,88427.000000,N,69.970000,13.860000,3,Current
1963,1.030000,0.000000,83.390000,0,CC,FreeLocal,Intnl_discount,F,M,2,98003.700000,Y,84.420000,26.273333,4,Current
1964,3.760000,8.130000,5.010000,0,CC,Budget,Intnl_discount,M,S,0,89142.700000,N,16.910000,53.693333,1,Vol
1965,20.890000,0.490000,106.500000,0,Auto,FreeLocal,Intnl_discount,F,S,0,74530.800000,N,127.890000,63.086667,3,Vol
1967,45.000000,0.000000,262.910000,0,CC,Budget,Standard,F,S,0,30000.000000,N,265.780000,23.000000,1,Vol
1972,22.200000,0.000000,82.430000,0,CC,Budget,Intnl_discount,F,M,2,76289.200000,N,104.630000,48.206667,3,Current
1974,11.720000,0.390000,5.350000,0,CC,Budget,Standard,M,M,1,66931.900000,N,17.460000,63.933333,4,Current
1975,8.560000,0.000000,99.730000,0,CC,FreeLocal,Standard,M,M,2,9309.570000,Y,108.300000,25.440000,3,Current
1976,29.000000,0.000000,26.780000,0,Auto,FreeLocal,Intnl_discount,F,M,1,14085.500000,N,48.080000,24.000000,2,Vol
1977,45.000000,0.000000,154.770000,0,CC,Budget,Intnl_discount,F,S,0,32962.600000,N,168.280000,24.000000,3,Vol
1978,33.000000,0.000000,61.440000,0,CC,Budget,Standard,F,S,0,35000.000000,N,65.790000,23.000000,1,Vol
1979,28.000000,0.000000,35.730000,0,Auto,Budget,Standard,F,S,2,39000.000000,N,41.780000,22.000000,1,Vol
1980,14.000000,0.000000,9.510000,0,Auto,Budget,Intnl_discount,F,S,0,77726.400000,N,23.520000,56.720000,1,Vol
1981,25.770000,2.220000,38.180000,0,CC,FreeLocal,Standard,F,S,2,42000.000000,N,62.950000,19.000000,3,Vol
1982,28.450000,0.000000,106.300000,0,CC,Budget,Standard,F,S,1,2800.680000,N,134.750000,45.673333,2,Vol
1986,13.960000,0.000000,96.430000,0,CC,FreeLocal,Standard,F,M,2,90271.600000,N,110.400000,44.926667,2,Current
1991,21.000000,0.000000,6.870000,0,CC,Budget,Standard,F,M,2,64816.600000,Y,27.870000,31.126667,1,Vol
1992,29.490000,0.000000,13.240000,0,CC,FreeLocal,Standard,F,M,2,98217.100000,N,42.740000,44.980000,4,Vol
1994,14.000000,0.000000,88.230000,0,CH,Budget,Intnl_discount,F,S,1,2929.130000,N,102.230000,53.506667,4,Vol
1996,6.780000,0.000000,132.650000,0,CC,FreeLocal,Standard,F,M,2,41876.600000,Y,139.440000,44.093333,3,Current
1997,11.810000,0.630000,5.730000,0,CC,FreeLocal,Standard,M,M,0,96223.400000,Y,18.180000,64.760000,1,Current
1998,3.670000,0.000000,25.490000,1,CC,Budget,Intnl_discount,F,S,0,15989.300000,N,29.170000,61.693333,1,Current
1999,14.160000,6.010000,214.730000,0,CC,Budget,Standard,M,M,0,69168.400000,Y,234.910000,62.426667,3,Vol
2000,7.000000,0.000000,100.900000,0,CC,Budget,Intnl_discount,M,M,1,92148.500000,Y,113.680000,30.000000,2,Current
2001,8.000000,7.660000,40.920000,0,CC,Budget,Standard,M,M,0,96681.000000,Y,73.760000,19.760000,2,Vol
2002,9.000000,0.000000,6.810000,0,CC,FreeLocal,Intnl_discount,M,S,0,62705.900000,Y,33.440000,38.000000,2,Current
2003,7.000000,0.000000,49.560000,0,Auto,FreeLocal,Standard,M,S,0,80221.200000,N,50.480000,29.026667,2,Current
2004,2.000000,0.000000,43.010000,0,CC,FreeLocal,Standard,M,S,0,84479.200000,N,56.230000,39.000000,2,Vol
2005,28.110000,0.000000,17.660000,0,CC,FreeLocal,Standard,F,M,2,64977.400000,N,45.770000,38.193333,3,Vol
2006,12.400000,0.000000,89.620000,0,CH,FreeLocal,Standard,F,M,0,77994.000000,N,102.020000,50.553333,1,Vol
2007,12.230000,8.870000,45.340000,0,CC,Budget,Intnl_discount,M,M,2,90103.700000,N,66.450000,34.946667,2,Current
2008,12.860000,0.000000,18.730000,0,CC,Budget,Standard,F,M,0,59008.400000,Y,31.590000,30.180000,1,Vol
2009,2.330000,5.300000,23.460000,0,Auto,Budget,Intnl_discount,M,S,1,5265.350000,N,31.100000,52.873333,2,Vol
2010,5.030000,7.680000,76.070000,0,CH,FreeLocal,Intnl_discount,M,S,1,84978.100000,N,88.790000,21.640000,1,Vol
2011,21.410000,0.000000,85.960000,0,CC,Budget,Intnl_discount,F,M,2,36647.900000,N,107.380000,49.986667,4,Vol
2012,3.010000,0.000000,37.150000,0,CH,Budget,Intnl_discount,F,S,0,64319.200000,N,40.160000,41.226667,1,Current
2013,20.920000,0.000000,9.010000,0,Auto,Budget,Intnl_discount,F,S,1,73338.000000,N,29.930000,48.246667,2,Vol
2014,3.300000,0.000000,40.910000,0,CC,FreeLocal,Standard,F,S,0,433.740000,N,44.220000,60.746667,4,Vol
2015,18.600000,0.000000,8.960000,0,CC,Budget,Standard,F,M,2,16962.200000,N,27.570000,45.360000,2,Current
2017,20.830000,4.850000,117.260000,0,CH,Budget,Intnl_discount,M,M,2,10708.300000,N,142.950000,26.026667,4,Vol
2020,21.640000,0.000000,87.400000,0,CC,Budget,Standard,F,M,0,2031.610000,N,109.040000,20.300000,4,Current
2024,13.350000,0.000000,8.760000,0,CH,FreeLocal,Standard,F,S,2,16938.500000,N,22.110000,46.000000,4,Current
2027,0.490000,0.000000,15.200000,0,CC,FreeLocal,Standard,F,M,0,55221.000000,N,15.690000,61.000000,1,Current
2028,28.700000,0.000000,60.350000,0,Auto,FreeLocal,Standard,F,M,1,8073.110000,N,89.050000,55.000000,4,Current
2029,24.240000,0.000000,5.210000,0,CH,Budget,Standard,M,M,0,95448.600000,Y,29.460000,53.680000,4,Vol
2030,28.820000,0.000000,97.050000,0,CC,FreeLocal,Standard,M,S,1,24141.500000,Y,125.870000,17.006667,2,Vol
2031,29.930000,0.000000,40.070000,0,CC,Budget,Intnl_discount,M,S,2,63152.600000,Y,70.010000,63.173333,2,Vol
2032,0.000000,0.000000,4.870000,2,CC,Budget,Standard,M,S,1,31952.000000,N,4.870000,34.266667,2,Current
2033,29.110000,0.000000,9.020000,0,CC,Budget,Intnl_discount,M,S,2,72084.700000,N,38.130000,55.640000,2,Current
2034,13.470000,0.000000,40.230000,0,CC,Budget,Standard,F,S,0,42760.500000,N,53.700000,52.000000,1,Current
2035,23.500000,0.000000,10.740000,0,Auto,Budget,Intnl_discount,F,S,1,49072.000000,N,34.250000,42.000000,2,Current
2036,16.140000,0.000000,126.550000,0,CC,FreeLocal,Standard,F,M,0,27371.800000,Y,142.700000,43.000000,2,Current
2040,16.020000,0.000000,114.200000,0,CH,Budget,Standard,M,M,1,71472.900000,N,130.220000,41.913333,2,Vol
2041,7.740000,0.000000,6.210000,0,CC,Budget,Standard,F,M,0,95405.700000,N,13.960000,55.000000,1,Current
2042,21.330000,0.000000,87.460000,0,CC,Budget,Standard,F,S,0,95786.800000,Y,108.790000,52.000000,4,Current
2044,0.870000,0.000000,11.520000,0,CH,FreeLocal,Intnl_discount,M,S,0,90321.600000,N,12.390000,55.113333,1,Vol
2045,18.020000,0.000000,136.470000,0,CC,FreeLocal,Standard,M,D,1,90478.600000,N,154.490000,54.553333,1,Vol
2046,8.090000,0.000000,13.740000,0,CH,Budget,Standard,F,M,2,56187.000000,N,21.830000,46.000000,2,Vol
2050,23.560000,0.000000,206.080000,0,CC,Budget,Intnl_discount,F,S,1,35089.000000,N,229.640000,24.393333,4,Current
2052,2.800000,7.270000,11.320000,1,CC,FreeLocal,Standard,M,M,0,9780.660000,N,21.390000,24.546667,2,Current
2056,12.450000,0.000000,46.420000,4,CC,FreeLocal,Standard,M,M,2,53010.800000,N,58.870000,18.840000,2,Vol
2057,26.520000,0.000000,32.190000,0,CC,Budget,Intnl_discount,M,M,1,75004.500000,N,58.720000,64.800000,2,Current
2060,20.220000,0.000000,13.940000,0,CC,Budget,Standard,M,M,0,19749.300000,N,34.170000,60.366667,1,Current
2061,9.380000,0.000000,38.960000,0,CC,Budget,Standard,M,S,1,57626.900000,Y,48.350000,43.906667,3,Current
2062,9.650000,0.000000,6.330000,0,CC,Budget,Intnl_discount,M,M,2,20078.000000,N,15.980000,32.846667,4,Current
2063,17.440000,4.940000,49.920000,1,Auto,FreeLocal,Standard,F,M,2,47902.000000,N,72.310000,26.033333,3,Current
2064,22.390000,0.000000,178.360000,0,CC,Budget,Standard,M,M,1,7545.960000,Y,200.750000,16.753333,4,Current
2068,11.540000,1.610000,22.900000,0,CC,FreeLocal,Standard,M,S,2,89459.900000,N,36.050000,53.280000,2,Current
2071,14.830000,0.000000,25.660000,0,CC,Budget,Standard,F,S,1,13576.500000,N,40.490000,39.426667,3,Vol
2073,20.450000,0.000000,39.330000,0,CH,Budget,Intnl_discount,F,M,2,42031.800000,N,59.780000,50.753333,2,Current
2078,29.440000,9.420000,104.640000,0,CC,Budget,Standard,M,S,2,43634.500000,N,143.500000,21.780000,4,Current
2082,22.380000,0.000000,40.480000,0,Auto,Budget,Standard,F,S,1,13109.100000,N,62.870000,62.606667,3,Current
2083,16.040000,5.740000,10.340000,0,CC,Budget,Standard,M,S,1,92647.500000,N,32.130000,56.046667,1,Current
2084,3.000000,0.000000,11.190000,0,CC,Budget,Standard,M,S,2,21021.600000,Y,14.950000,62.753333,2,Current
2085,25.530000,0.990000,179.930000,0,CC,FreeLocal,Standard,M,S,0,74460.700000,Y,206.460000,55.340000,3,Current
2087,27.970000,0.000000,58.090000,0,Auto,Budget,Standard,F,S,2,28787.400000,N,86.060000,41.666667,3,Current
2090,22.790000,0.000000,20.260000,0,CC,Budget,Intnl_discount,M,M,1,13091.600000,N,43.060000,59.126667,1,Current
2093,29.860000,0.000000,52.220000,0,Auto,FreeLocal,Standard,F,M,2,62061.800000,Y,82.080000,45.920000,1,Vol
2094,27.720000,0.860000,57.060000,0,CC,Budget,Standard,F,M,1,20550.900000,Y,85.640000,22.120000,3,Current
2097,3.040000,0.000000,44.950000,0,CC,FreeLocal,Standard,M,M,2,1765.410000,N,47.990000,18.766667,1,Current
2098,22.150000,0.000000,34.910000,0,Auto,Budget,Standard,F,S,2,19131.100000,N,57.070000,56.186667,4,Vol
2101,0.000000,1.170000,12.480000,0,CC,FreeLocal,Standard,M,M,0,47870.800000,Y,13.820000,27.260000,2,Current
2102,22.660000,0.000000,27.200000,0,CH,Budget,Standard,F,S,2,6440.460000,Y,49.860000,48.000000,2,Current
2104,6.110000,0.000000,58.080000,0,CC,Budget,Standard,M,M,2,28766.900000,N,64.200000,46.840000,3,Current
2106,2.650000,0.000000,17.080000,1,Auto,Budget,Standard,M,M,1,5252.290000,N,19.730000,16.333333,2,Current
2109,26.990000,0.000000,13.010000,0,CC,FreeLocal,Standard,M,M,2,91272.200000,Y,40.000000,25.033333,3,Current
2114,22.470000,0.000000,28.110000,0,Auto,Budget,Standard,F,S,0,73228.300000,N,50.580000,52.646667,2,Vol
2117,13.050000,1.510000,36.840000,0,CH,FreeLocal,Standard,M,M,1,64792.300000,N,51.410000,52.146667,2,Vol
2119,29.920000,0.000000,8.790000,0,CH,Budget,Intnl_discount,F,S,0,93322.100000,Y,38.720000,40.313333,1,Current
2122,27.420000,0.000000,23.720000,0,CC,Budget,Standard,M,M,2,49910.700000,Y,51.140000,51.520000,1,Current
2123,11.960000,0.000000,25.580000,0,CC,FreeLocal,Standard,M,M,1,76161.400000,Y,37.550000,44.573333,3,Current
2124,16.010000,0.000000,10.350000,0,CC,FreeLocal,Intnl_discount,F,M,2,55860.000000,Y,26.370000,14.573333,4,Current
2131,10.360000,0.000000,57.250000,0,CC,FreeLocal,Standard,M,M,2,57360.800000,Y,67.610000,53.253333,4,Current
2132,29.430000,0.000000,10.620000,0,CC,FreeLocal,Standard,M,M,0,92414.700000,Y,40.060000,45.513333,3,Vol
2134,11.910000,0.000000,95.100000,0,Auto,Budget,Standard,F,S,2,14578.800000,Y,107.020000,60.933333,1,Vol
2135,0.290000,0.000000,22.150000,0,CC,Budget,Standard,F,M,2,87578.200000,Y,22.440000,53.366667,2,Current
2136,25.940000,0.000000,32.090000,0,CC,FreeLocal,Standard,F,M,2,86695.400000,N,58.030000,13.906667,1,Vol
2140,29.640000,0.000000,90.180000,4,Auto,FreeLocal,Intnl_discount,F,M,0,83287.000000,N,119.820000,41.000000,1,Vol
2141,15.250000,0.000000,70.650000,0,CC,Budget,Intnl_discount,M,M,1,2067.820000,N,85.900000,47.853333,1,Vol
2144,5.830000,8.320000,63.280000,0,Auto,FreeLocal,Standard,M,M,2,30665.200000,Y,77.440000,22.880000,1,Current
2145,6.080000,0.000000,30.950000,0,Auto,FreeLocal,Intnl_discount,F,M,1,83287.000000,Y,37.040000,47.000000,1,Current
2146,17.580000,0.000000,8.850000,0,CH,FreeLocal,Intnl_discount,F,M,1,98680.400000,Y,26.440000,42.000000,4,Vol
2147,13.560000,0.000000,144.660000,0,CC,Budget,Standard,M,M,0,65619.700000,Y,158.220000,46.000000,2,Current
2148,10.910000,0.000000,93.610000,0,CC,Budget,Standard,F,M,1,95620.300000,Y,104.530000,43.000000,1,Vol
2149,22.480000,0.000000,151.610000,0,Auto,FreeLocal,Intnl_discount,F,S,0,85275.000000,N,174.090000,47.000000,1,Vol
2150,15.700000,0.000000,8.970000,0,CC,FreeLocal,Intnl_discount,F,M,1,66921.400000,Y,24.670000,62.000000,1,Current
2151,13.720000,0.000000,11.650000,0,Auto,FreeLocal,Standard,F,M,1,98453.600000,Y,25.380000,41.000000,3,Vol
2153,25.180000,0.000000,252.530000,1,Auto,Budget,Standard,F,S,2,57420.000000,Y,277.720000,46.000000,1,Current
2154,3.930000,3.730000,26.690000,1,CH,FreeLocal,Standard,M,M,0,66000.000000,N,34.350000,46.000000,4,Current
2155,17.480000,0.000000,39.620000,0,CC,Budget,Intnl_discount,M,M,2,47639.100000,N,57.110000,48.000000,1,Current
2158,22.870000,0.280000,103.520000,1,CC,FreeLocal,Standard,F,S,0,39461.000000,N,126.680000,22.226667,4,Current
2159,4.980000,7.690000,258.290000,0,CC,Budget,Intnl_discount,M,M,1,47371.000000,Y,270.970000,54.960000,4,Current
2162,20.410000,8.890000,80.470000,0,CH,Budget,Intnl_discount,M,S,1,16432.100000,Y,109.780000,20.920000,2,Vol
2165,12.340000,0.000000,7.750000,0,Auto,Budget,Intnl_discount,F,S,1,540.400000,Y,20.100000,39.213333,2,Current
2167,8.740000,0.000000,22.820000,0,CC,FreeLocal,Standard,F,M,2,80087.700000,N,31.560000,41.920000,2,Current
2168,21.940000,0.000000,256.700000,0,CC,Budget,Standard,F,M,2,59691.300000,N,278.650000,38.040000,2,Current
2169,28.420000,0.000000,113.480000,0,CC,FreeLocal,Standard,F,S,2,11251.100000,Y,141.910000,52.646667,4,Current
2173,1.520000,0.000000,29.900000,0,CC,Budget,Standard,F,S,2,93559.100000,N,31.420000,57.620000,4,Current
2174,18.970000,0.000000,104.730000,0,CC,Budget,Standard,F,S,2,3416.620000,Y,123.700000,22.760000,2,Current
2175,18.940000,0.000000,25.180000,0,Auto,FreeLocal,Standard,F,S,0,93454.300000,Y,44.130000,48.533333,1,Vol
2176,26.400000,0.000000,17.710000,0,CC,FreeLocal,Standard,M,M,0,5745.000000,Y,44.110000,15.380000,2,Vol
2181,1.710000,0.000000,116.140000,0,Auto,Budget,Standard,M,S,2,60095.200000,Y,117.850000,23.313333,2,Current
2182,33.000000,0.000000,8.840000,0,CH,FreeLocal,Standard,F,M,1,6946.070000,N,34.610000,20.000000,3,Vol
2183,0.690000,0.000000,112.720000,0,CC,Budget,Standard,F,M,2,11234.700000,Y,113.420000,49.046667,1,Current
2184,0.000000,0.000000,65.930000,0,Auto,FreeLocal,Standard,M,M,0,12387.600000,N,93.850000,56.173333,2,Current
2185,19.240000,0.000000,118.000000,0,Auto,FreeLocal,Standard,F,M,1,82931.300000,N,137.250000,64.640000,4,Current
2186,17.010000,0.000000,27.290000,0,CH,Budget,Standard,F,M,2,57483.900000,N,44.300000,44.026667,3,Current
2188,10.870000,0.000000,32.430000,0,Auto,FreeLocal,Standard,F,S,2,21274.000000,N,43.310000,45.526667,1,Current
2189,21.870000,0.000000,192.530000,0,CC,FreeLocal,Standard,F,M,2,28267.000000,N,214.410000,30.093333,4,Current
2191,8.650000,9.220000,77.000000,0,CH,Budget,Standard,F,M,2,36725.100000,N,94.880000,55.793333,4,Current
2195,20.860000,0.860000,19.780000,0,CC,Budget,Standard,M,S,1,94188.300000,N,41.510000,57.546667,4,Vol
2198,15.320000,0.000000,6.740000,0,CC,Budget,Standard,F,M,2,91861.000000,Y,22.060000,41.980000,4,Current
2201,17.490000,0.000000,106.100000,0,Auto,FreeLocal,Standard,F,S,1,12374.900000,Y,123.590000,33.493333,3,Current
2202,8.580000,0.000000,37.730000,0,CH,FreeLocal,Standard,F,M,2,69133.900000,Y,46.320000,26.833333,1,Vol
2204,11.140000,0.000000,12.580000,0,CH,FreeLocal,Intnl_discount,F,M,2,84948.000000,Y,23.730000,29.446667,1,Current
2205,2.400000,0.000000,50.500000,0,Auto,Budget,Standard,F,M,2,30998.800000,N,52.910000,40.960000,1,Current
2207,0.000000,0.000000,1.460000,0,CH,FreeLocal,Standard,M,S,0,15924.200000,N,1.460000,14.460000,2,Current
2211,9.900000,9.170000,8.530000,0,CC,FreeLocal,Intnl_discount,M,M,2,21416.500000,N,27.610000,35.653333,4,Current
2215,5.590000,7.260000,23.030000,0,Auto,Budget,Standard,M,M,2,78554.200000,N,35.880000,16.700000,3,Current
2216,0.000000,0.000000,0.970000,0,Auto,Budget,Standard,F,M,2,38215.900000,N,0.970000,30.886667,4,Current
